#pacId	locusName	transcriptName	peptideName	Pfam	Panther	KOG	KEGG/ec	KO	GO	Best-hit-arabi-name	arabi-symbol	arabi-defline	Best-hit-chlamy-name	chlamy-symbol	chlamy-defline
27416784	eugene.0500010407	31870	31870	PF13522,PF01380	PTHR10937,PTHR10937:SF0		2.6.1.16	K00820	GO:0030246,GO:0005975,GO:1901137,GO:0004360	AT3G24090.1		glutamine-fructose-6-phosphate transaminase (isomerizing)s;sugar binding;transaminases	Cre08.g375500.t1.2	g8846.t1,Cre08.g375500.t1.1,ATF1	Glucosamine-fructose-6-phosphate aminotransferase
27416625	eugene.0500010409	31872	31872	PF02567	PTHR13774,PTHR13774:SF17	KOG3033			GO:0009058,GO:0003824	AT4G02860.1		Phenazine biosynthesis PhzC/PhzF protein	Cre06.g278261.t1.1	g6402.t1,Cre13.g601350.t1.1,Cre13.g601350.t1.2	
27416584	eugene.0500010410	31873	31873	PF14429,PF06920	PTHR23317,PTHR23317:SF76				GO:0007264,GO:0005085	AT4G16340.1	SPK1	guanyl-nucleotide exchange factors;GTPase binding;GTP binding			
27416702	eugene.0500010411	31874	31874	PF00271,PF00098,PF00270,PF02889	PTHR23002		3.6.4.12	K15271	GO:0008270,GO:0003676,GO:0005524	AT3G27730.1	MER3,RCK	ATP binding;ATP-dependent helicases;DNA helicases	Cre10.g446650.t1.1	g10988.t1,HEL46,MER	DEAD/DEAH box family ATP dependent DNA helicase
27416731	eugene.0500010412	31875	31875		PTHR12406	KOG3773	3.1.1.3			AT1G33270.1		Acyl transferase/acyl hydrolase/lysophospholipase superfamily protein	Cre03.g195500.t1.2	g4051.t2,Cre03.g195500.t1.1,TGL9	
27416438	eugene.0500010415	31878	31878												
27416646	eugene.0500010416	31879	31879							AT2G20820.1					
27417855	gwEuk.1.274.1	3188	3188	PF06858	PTHR11702,PTHR11702:SF28			K06943	GO:0005525	AT1G80770.1	PDE318	P-loop containing nucleoside triphosphate hydrolases superfamily protein	Cre10.g459500.t1.1	g11269.t1,NGB1	Nucleolar GTP-binding protein
27416589	eugene.0500010419	31882	31882	PF04005	PTHR12900,PTHR12900:SF0	KOG3999			GO:0030896,GO:0006281,GO:0000077	AT1G52530.1			Cre12.g524350.t1.1	g12910.t1	DNA damage checkpoint protein
27416710	eugene.0500010423	31886	31886	PF10159	PTHR14580,PTHR14580:SF0					AT3G52220.1			Cre18.g749347.t1.1	g18103.t1,Cre31.g780100.t1.1	
27416788	eugene.0500010425	31888	31888												
27416610	eugene.0500010427	31890	31890												
27416593	eugene.0500010429	31892	31892												
27416511	eugene.0500010431	31894	31894	PF00646,PF00271,PF00176	PTHR10799,PTHR10799:SF573	KOG1001			GO:0005515,GO:0005524	AT3G54460.1		SNF2 domain-containing protein / helicase domain-containing protein / F-box family protein	Cre14.g614400.t1.1	g14804.t1,SRH23	
27416522	eugene.0500010432	31895	31895												
27416676	eugene.0500010434	31897	31897												
27416844	eugene.0500010442	31905	31905	PF04725				K03541	GO:0042651,GO:0015979,GO:0009654,GO:0009523	AT1G79040.1	PSBR	photosystem II subunit R			
27416747	eugene.0500010443	31906	31906												
27416680	eugene.0500010456	31919	31919		PTHR17130,PTHR17130:SF22					AT5G51010.1		Rubredoxin-like superfamily protein	Cre06.g284600.t1.2	g6617.t1,Cre06.g284600.t1.1	Rubredoxin
27416783	eugene.0500010462	31925	31925	PF00581		KOG1530	2.8.1.1						Cre16.g663150.t1.2	g16010.t1,Cre16.g663150.t1.1	
27416620	eugene.0500010463	31926	31926	PF01554	PTHR11206,PTHR11206:SF94				GO:0055085,GO:0016020,GO:0015297,GO:0015238,GO:0006855	AT2G21340.1		MATE efflux family protein	Cre03.g177750.t1.1	g3676.t1,MAE10	
27416569	eugene.0500010464	31927	31927	PF13864	PTHR21490								Cre09.g393954.t1.1	g9768.t1,Cre02.g130000.t1.1,Cre02.g130000.t1.2	Flagellar Associated Protein
27416806	eugene.0500010466	31929	31929												
27416827	eugene.0500010469	31932	31932	PF01966,PF02824,PF04607	PTHR21262,PTHR21262:SF13		2.7.6.5		GO:0015969	AT4G02260.2	AT-RSH1,ATRSH1,RSH1	RELA/SPOT homolog 1	Cre14.g621351.t1.1	g14974.t1,Cre14.g621350.t1.3	
27416673	eugene.0500010477	31940	31940												
27418288	eugene.0600010002	31943	31943												
27418340	eugene.0600010004	31945	31945												
27418467	eugene.0600010005	31946	31946	PF00505	PTHR13711	KOG0381				AT4G23800.1		HMG (high mobility group) box protein	Cre11.g480950.t1.2	g11939.t1,Cre11.g480950.t1.1	
27418532	eugene.0600010009	31950	31950	PF12612	PTHR12658,PTHR12658:SF0					AT3G60740.1	CHO,EMB133,TFC D,TTN1	ARM repeat superfamily protein	Cre12.g490250.t1.2	g12180.t1,Cre12.g490250.t1.1	
27418349	eugene.0600010010	31951	31951		PTHR12791,PTHR12791:SF28					AT4G14455.1	ATBET12,ATBS14B,BET12,BS14B	Target SNARE coiled-coil domain protein	Cre03.g198100.t1.2	g4103.t1,Cre03.g198100.t1.1,BET1	ER-to-Golgi Qc-SNARE protein, Bet1/mBET1 family (Qc.II)
27418560	eugene.0600010012	31953	31953	PF07244,PF01103	PTHR12815	KOG2602		K07277	GO:0019867	AT5G05520.1		Outer membrane OMP85 family protein	Cre06.g308900.t1.2	g7148.t1,Cre06.g308900.t1.1,TOB55	Complex of the outer membrane that mediates the topogenesis of beta-barrel proteins.
27418345	eugene.0600010021	31962	31962	PF05479	PTHR36814,PTHR36814:SF1			K02701	GO:0042651,GO:0015979,GO:0009522,GO:0005516	AT5G64040.1	PSAN	photosystem I reaction center subunit PSI-N, chloroplast, putative / PSI-N, putative (PSAN)	Cre02.g082500.t1.1	g1512.t1	Photosystem I reaction center subunit N, chloroplastic
27418488	eugene.0600010022	31963	31963												
27418397	eugene.0600010026	31967	31967	PF01624,PF05192,PF00488	PTHR11361	KOG0217			GO:0030983,GO:0006298,GO:0005524	AT3G24495.1	ATMSH7,MSH6-2,MSH7	MUTS homolog 7	Cre01.g003463.t1.1	g80.t1	
27418285	eugene.0600010028	31969	31969	PF02190					GO:0006508,GO:0004176						
27418534	eugene.0600010034	31975	31975												
27418503	eugene.0600010035	31976	31976		PTHR35115,PTHR35115:SF1					AT2G23370.1			Cre13.g563150.t1.2	g13857.t1,Cre13.g563150.t1.1,CGLD8	Predicted protein
27418292	eugene.0600010047	31988	31988	PF11833	PTHR33372					AT1G08640.1	CJD1	Chloroplast J-like domain 1	Cre03.g171100.t1.1	g3525.t1	
27418429	eugene.0600010048	31989	31989												
27418535	eugene.0600010049	31990	31990												
27418565	eugene.0600010050	31991	31991	PF08312						AT3G49601.1			Cre09.g409200.t1.2	g10141.t1,Cre09.g409200.t1.1,SRS6	
27418449	eugene.0600010051	31992	31992	PF04117	PTHR11266				GO:0016021	AT5G43140.1		Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein	Cre06.g278800.t1.2	g6483.t1,Cre06.g278800.t1.1	
27418579	eugene.0600010056	31997	31997	PF00226	PTHR24078					AT5G59610.1		Chaperone DnaJ-domain superfamily protein	Cre03.g155550.t1.2	g3173.t1,Cre03.g155550.t1.1	DnaJ-like protein
27418458	eugene.0600010057	31998	31998										Cre06.g301500.t1.1	g6976.t1	
27418178	eugene.0600010060	32001	32001												
27418420	eugene.0600010062	32003	32003	PF04110	PTHR13385	KOG3439		K08336	GO:0005737,GO:0000045	AT3G13970.1	APG12,APG12B	Ubiquitin-like superfamily protein	Cre12.g557000.t1.2	g13388.t1,Cre12.g557000.t1.1,APG12	Autophagy-related protein
27418529	eugene.0600010065	32006	32006	PF07699	PTHR22727								Cre12.g488351.t1.1	g12219.t1	
27418367	eugene.0600010068	32009	32009	PF05175	PTHR18895,PTHR18895:SF70		2.1.1.172		GO:0008168						
27418603	eugene.0600010070	32011	32011												
27418500	eugene.0600010073	32014	32014												
27418484	eugene.0600010075	32016	32016												
27418470	eugene.0600010076	32017	32017												
27418206	eugene.0600010078	32019	32019	PF07719,PF13414,PF00012	PTHR19375			K03283		AT5G28540.1	BIP1	heat shock protein 70 (Hsp 70) family protein	Cre08.g372100.t1.2	g8716.t1,Cre08.g372100.t1.1	Heat shock protein 70A
27418419	eugene.0600010079	32020	32020							AT1G58280.1		Phosphoglycerate mutase family protein	Cre12.g518950.t1.2	g12794.t1,Cre12.g518950.t1.1,PGM13	
27418377	eugene.0600010087	32028	32028												
27418554	eugene.0600010089	32030	32030	PF13012	PTHR10540,PTHR10540:SF8					AT4G26430.1	CSN6B	COP9 signalosome subunit 6B	Cre11.g467647.t1.1	g11578.t1,Cre18.g746350.t1.1,Cre18.g746350.t1.2	
27418596	eugene.0600010092	32033	32033	PF05160		KOG4764		K10881					Cre02.g095093.t1.1	g1867.t1,Cre11.g472200.t1.1,Cre11.g472200.t1.2	
27418492	eugene.0600010097	32038	32038												
27418277	eugene.0600010098	32039	32039										Cre06.g278104.t1.1	g6247.t1,Cre13.g593750.t1.1,Cre13.g593750.t1.2	
27418533	eugene.0600010102	32043	32043	PF12854,PF13812,PF01535,PF13041	PTHR24015					AT4G34830.1	MRL1	Pentatricopeptide repeat (PPR) superfamily protein	Cre06.g298300.t1.1	g6900.t1,PPR2	Pentatrichopeptide repeat protein, stabilizes rbcL mRNA
27418379	eugene.0600010108	32049	32049												
27418303	eugene.0600010111	32052	32052	PF02893,PF16016	PTHR23319,PTHR23319:SF4					AT1G02120.1	VAD1	GRAM domain family protein	Cre16.g664050.t1.2	g16033.t2,Cre16.g664050.t1.1	
27418485	eugene.0600010112	32053	32053												
27418441	eugene.0600010118	32059	32059	PF06417	PTHR19315,PTHR19315:SF9					AT5G10780.1			Cre07.g351700.t1.2	g8181.t1,Cre07.g351700.t1.1	
27418403	eugene.0600010121	32062	32062												
27418250	eugene.0600010122	32063	32063	PF12166	PTHR13167,PTHR13167:SF25				GO:0016021,GO:0008381	AT2G48060.1			Cre09.g402108.t1.1	g10009.t1	
27418468	eugene.0600010128	32069	32069	PF01040	PTHR11048,PTHR11048:SF24		2.5.1.117	K12501	GO:0016021,GO:0004659	AT3G11945.2	ATHST,HST,PDS2	homogentisate prenyltransferase	Cre06.g283750.t1.2	g6597.t1,Cre06.g283750.t1.1,HST1	Homogentisate solanesyltransferase
27418527	eugene.0600010131	32072	32072	PF13855	PTHR23155				GO:0005515	AT1G61850.1		phospholipases;galactolipases	Cre10.g425100.t1.2	g10508.t1,Cre10.g425100.t1.1	
27418276	eugene.0600010133	32074	32074	PF01734	PTHR24185,PTHR24185:SF1				GO:0006629	AT1G61850.2		phospholipases;galactolipases	Cre10.g425100.t1.2	g10508.t1,Cre10.g425100.t1.1	
27418381	eugene.0600010138	32079	32079	PF09811	PTHR18829,PTHR18829:SF0					AT1G34570.1		Essential protein Yae1, N-terminal	Cre09.g388245.t1.1	g9608.t1,Cre02.g122900.t1.1,Cre02.g122900.t1.2	
27418247	eugene.0600010139	32080	32080	PF03917	PTHR11130	KOG0021	6.3.2.3	K01920	GO:0006750,GO:0005524,GO:0004363	AT5G27380.1	GSH2,GSHB	glutathione synthetase 2	Cre17.g708800.t1.1	g17171.t1,GSH2	Glutathione synthetase
27418315	eugene.0600010140	32081	32081	PF07202	PTHR10331			K11502					Cre06.g275400.t1.1	g6175.t1	
27418591	eugene.0600010149	32090	32090	PF00366,PF16205	PTHR10744,PTHR10744:SF10	KOG1728		K02949	GO:0006412,GO:0005840,GO:0005622,GO:0003735	AT4G30800.1		Nucleic acid-binding, OB-fold-like protein	Cre12.g514500.t1.2	g12697.t1,Cre12.g514500.t1.1	Ribosomal protein S11, component of cytosolic 80S ribosome and 40S small subunit
27418218	eugene.0600010151	32092	32092	PF03998	PTHR12838	KOG3237		K14769	GO:0032040,GO:0006364	AT3G60360.1	EDA14,UTP11	embryo sac development arrest 14	Cre13.g573050.t1.2	g14091.t1,Cre13.g573050.t1.1	
27418538	eugene.0600010153	32094	32094												
27418202	eugene.0600010159	32100	32100	PF00834	PTHR11749,PTHR11749:SF4	KOG3111	5.1.3.1	K01783	GO:0016857,GO:0005975	AT5G61410.1	EMB2728,RPE	D-ribulose-5-phosphate-3-epimerase	Cre12.g511900.t1.2	g12310.t1,Cre12.g511900.t1.1,RPE1	Ribulose phosphate-3-epimerase, chloroplast precursor
27418346	eugene.0600010164	32105	32105	PF02885,PF00591	PTHR11922,PTHR11922:SF5	KOG1438	2.4.2.18	K00766	GO:0016757,GO:0008152	AT5G17990.1	pat1,TRP1	tryptophan biosynthesis 1	Cre10.g429150.t1.2	g10602.t1,Cre10.g429150.t1.1,PRT1	Anthranilate phosphoribosyltransferase
27418386	eugene.0600010166	32107	32107	PF10475,PF07928	PTHR12965,PTHR12965:SF0	KOG2115		K17600	GO:0042147	AT4G19490.2	ATVPS54,VPS54	VPS54	Cre02.g087551.t1.1	g1626.t1,Cre02.g087550.t1.3	
27418548	eugene.0600010167	32108	32108												
27416769	gwEuk.5.170.1	3211	3211	PF13207	PTHR23077,PTHR23077:SF10					AT4G24710.1		P-loop containing nucleoside triphosphate hydrolases superfamily protein	Cre02.g117150.t1.2	g2425.t1,Cre02.g117150.t1.1	
27418511	eugene.0600010170	32111	32111	PF05603	PTHR12925,PTHR12925:SF0	KOG4067				AT1G66080.1			Cre16.g691215.t1.1	g16873.t1,Cre01.g072550.t1.1,Cre01.g072550.t1.2	
27418300	eugene.0600010172	32113	32113	PF00579	PTHR10055,PTHR10055:SF1		6.1.1.2	K01867	GO:0006418,GO:0005524,GO:0004812,GO:0000166,GO:0006436,GO:0005737,GO:0004830	AT3G04600.3		Nucleotidylyl transferase superfamily protein	Cre12.g522350.t1.2	g12864.t1,Cre12.g522350.t1.1,TSW1	
27418525	eugene.0600010174	32115	32115	PF01926,PF16360,PF13167	PTHR10229,PTHR10229:SF2	KOG0410		K03665	GO:0005525	AT5G57960.1		GTP-binding protein, HflX	Cre16.g665650.t1.1	g16066.t1	
27418344	eugene.0600010176	32117	32117												
27418514	eugene.0600010178	32119	32119	PF00164	PTHR11652,PTHR11652:SF16	KOG1749		K02973	GO:0006412,GO:0005840,GO:0005622,GO:0003735	AT5G02960.1		Ribosomal protein S12/S23 family protein	Cre12.g504200.t1.2	g12485.t1,Cre12.g504200.t1.1	Ribosomal protein S23, component of cytosolic 80S ribosome and 40S small subunit
27418373	eugene.0600010180	32121	32121	PF00686	PTHR15048		3.2.1.1		GO:2001070	AT5G01260.2		Carbohydrate-binding-like fold	Cre09.g415600.t1.1	g10289.t1	
27418362	eugene.0600010187	32128	32128	PF00400	PTHR19842	KOG0315			GO:0005515	AT3G18140.1		Transducin/WD40 repeat-like superfamily protein	Cre17.g713900.t1.2	g17287.t1,Cre17.g713900.t1.1,LST8	TOR kinase binding protein
27418564	eugene.0600010190	32131	32131												
27418268	eugene.0600010199	32140	32140	PF08016,PF00520	PTHR10037				GO:0055085,GO:0016020,GO:0006811,GO:0005216	AT4G03560.1	ATCCH1,ATTPC1,FOU2,TPC1	two-pore  channel 1	Cre16.g665100.t1.1	g16054.t1,CAV3	Voltage-gated Ca2+ channel, alpha subunit
27418274	eugene.0600010207	32148	32148												
27418559	eugene.0600010209	32150	32150	PF00025	PTHR24073,PTHR24073:SF509	KOG0088	3.6.5.2	K07890	GO:0005525	AT4G19640.1	ARA-7,ARA7,ATRAB-F2B,ATRAB5B,ATRABF2B,RAB-F2B,RABF2B	Ras-related small GTP-binding family protein	Cre12.g517400.t1.2	g12759.t1,Cre12.g517400.t1.1,RAB5,RABF1	Small Rab-related GTPase
27418298	eugene.0600010211	32152	32152												
27418164	eugene.0600010216	32157	32157										Cre12.g529000.t1.2	g13026.t1,Cre12.g529000.t1.1	
27418312	eugene.0600010218	32159	32159		PTHR23284	KOG0771				AT5G50550.1		Transducin/WD40 repeat-like superfamily protein	Cre03.g170350.t1.2	g3507.t1,Cre03.g170350.t1.1	Regulator of COP-II vesicle coat
27418187	eugene.0600010223	32164	32164	PF14787											
27418322	eugene.0600010225	32166	32166												
27418375	eugene.0600010228	32169	32169	PF07802	PTHR34357,PTHR34357:SF2					AT1G14060.1		GCK domain-containing protein	Cre14.g619950.t1.2	g14939.t1,Cre14.g619950.t1.1	
27418183	eugene.0600010231	32172	32172	PF12849	PTHR30570,PTHR30570:SF0								Cre15.g635067.t1.1	g15316.t1	
27418291	eugene.0600010237	32178	32178	PF10239	PTHR31353,PTHR31353:SF1										
27418342	eugene.0600010245	32186	32186												
27418253	eugene.0600010250	32191	32191	PF12046	PTHR35302,PTHR35302:SF1					AT3G26710.1	CCB1	cofactor assembly of complex C	Cre16.g662150.t1.2	g15990.t1,Cre16.g662150.t1.1	CPLD51 protein, required for cyt b6 assembly
27418457	eugene.0600010255	32196	32196	PF05348	PTHR12828,PTHR12828:SF3	KOG3061		K11599		AT1G67250.1		Proteasome maturation factor UMP1	Cre16.g665000.t1.2	g16052.t1,Cre16.g665000.t1.1,UMP1	
27418170	eugene.0600010256	32197	32197												
27418171	eugene.0600010257	32198	32198												
27418260	eugene.0600010258	32199	32199												
27418539	eugene.0600010259	32200	32200	PF00415	PTHR22870					AT3G55580.1		Regulator of chromosome condensation (RCC1) family protein	Cre12.g528350.t1.2	g13011.t1,Cre12.g528350.t1.1	
27418209	eugene.0600010260	32201	32201	PF00397,PF02383	PTHR11200,PTHR11200:SF119		3.1.3.36		GO:0005515,GO:0042578	AT3G59770.3	SAC9	sacI homology domain-containing protein / WW domain-containing protein	Cre01.g009300.t1.1	g234.t1	
27418536	eugene.0600010263	32204	32204	PF02037,PF13266	PTHR33403,PTHR33403:SF5			K18635		AT3G02180.1	SP1L3	SPIRAL1-like3	Cre11.g467576.t1.1	g11505.t3,Cre18.g749600.t1.1	
27418370	eugene.0600010265	32206	32206	PF08645	PTHR12083,PTHR12083:SF6		3.1.3.7	K08073		AT3G14890.1		phosphoesterase	Cre09.g388726.t3.1	g9621.t1	
27418210	eugene.0600010275	32216	32216	PF00892	PTHR12715,PTHR12715:SF8				GO:0016021,GO:0016020						
27418552	eugene.0600010276	32217	32217	PF01593	PTHR10668,PTHR10668:SF67	KOG4254	5.2.1.13		GO:0055114,GO:0016491	AT1G57770.1		FAD/NAD(P)-binding oxidoreductase family protein	Cre16.g674950.t1.2	g16619.t1,Cre16.g674950.t1.1,POD2	
27418447	eugene.0600010277	32218	32218	PF00085	PTHR10438,PTHR10438:SF247	KOG0907			GO:0045454,GO:0015035,GO:0006662	AT1G76080.1	ATCDSP32,CDSP32	chloroplastic drought-induced stress protein of 32 kD	Cre14.g624201.t1.1	g15041.t1	
27418359	eugene.0600010278	32219	32219	PF13599	PTHR14136,PTHR14136:SF11					AT5G53490.3		Tetratricopeptide repeat (TPR)-like superfamily protein	Cre09.g404000.t1.1	g9179.t1	
27418184	eugene.0600010279	32220	32220												
27418326	eugene.0600010289	32230	32230		PTHR21641			K15025		AT2G40780.1		Nucleic acid-binding, OB-fold-like protein	Cre03.g155800.t1.2	g3178.t1,Cre03.g155800.t1.1	
27418404	eugene.0600010293	32234	32234	PF00237	PTHR11593	KOG3353		K02880	GO:0006412,GO:0005840,GO:0003735,GO:0015934	AT1G67430.1		Ribosomal protein L22p/L17e family protein	Cre13.g568900.t1.2	g13999.t1,Cre13.g568900.t1.1	Ribosomal protein L17, component of cytosolic 80S ribosome and 60S large subunit
27418547	eugene.0600010294	32235	32235	PF11894	PTHR31344,PTHR31344:SF0			K14310	GO:0005643	AT5G51200.1		Protein of unknown function (DUF3414)	Cre13.g578100.t1.1	g14205.t1	
27418338	eugene.0600010296	32237	32237	PF00313	PTHR11544			K06099	GO:0006355,GO:0003677	AT2G21060.1	ATCSP4,ATGRP2B,GRP2B	glycine-rich protein 2B	Cre06.g268600.t1.2	g6026.t1,Cre06.g268600.t1.1,NAB1	Nucleic acid binding protein
27418236	eugene.0600010297	32238	32238	PF05721	PTHR20883		1.14.11.18						Cre01.g009325.t1.1	g235.t1	
27418495	eugene.0600010300	32241	32241												
27418520	eugene.0600010307	32248	32248	PF13774,PF00957	PTHR21136,PTHR21136:SF73	KOG0859		K08515	GO:0016192,GO:0016021	AT3G54300.1	ATVAMP727,VAMP727	vesicle-associated membrane protein 727	Cre04.g225900.t1.2	g4938.t1,Cre04.g225900.t1.1,VAM2	Endosomal R-SNARE protein, Vamp7/Nyv1-family (R.III)
27418426	eugene.0600010308	32249	32249	PF00610					GO:0035556				Cre03.g156550.t1.1	g3196.t1	
27418489	eugene.0600010324	32265	32265	PF01751,PF01131	PTHR11390,PTHR11390:SF20	KOG1957	5.99.1.2	K03165	GO:0006265,GO:0003916,GO:0003677,GO:0003917	AT2G32000.1		DNA topoisomerase, type IA, core	Cre17.g725100.t1.2	g17535.t1,Cre17.g725100.t1.1	
27418165	eugene.0600010326	32267	32267	PF13855	PTHR27000	KOG0472	2.7.11.1		GO:0005515	AT1G08590.1		Leucine-rich receptor-like protein kinase family protein	Cre13.g584450.t2.1	g14346.t1	
27418360	eugene.0600010328	32269	32269												
27413958	gwEuk.7.179.1	3227	3227	PF00271,PF00270	PTHR24031,PTHR24031:SF303	KOG0327	3.6.4.13		GO:0005524,GO:0003676	AT1G12770.1	EMB1586,ISE1	P-loop containing nucleoside triphosphate hydrolases superfamily protein	Cre07.g349300.t1.2	g8127.t1,Cre07.g349300.t1.1,HEL41	
27418561	eugene.0600010338	32279	32279	PF01593	PTHR10742,PTHR10742:SF294	KOG1276	1.3.3.4	K00231	GO:0055114,GO:0016491	AT4G01690.1	HEMG1,PPO1,PPOX	Flavin containing amine oxidoreductase family	Cre09.g396300.t1.2	g9363.t1,Cre09.g396300.t1.1	Protoporphyrinogen oxidase
27418269	eugene.0600010342	32283	32283		PTHR11142,PTHR11142:SF10				GO:0009982,GO:0009451,GO:0003723,GO:0001522	AT5G35400.1		Pseudouridine synthase family protein	Cre01.g021900.t1.1	g506.t1,PUS11	
27418400	eugene.0600010345	32286	32286	PF00675,PF05193,PF08367	PTHR11851,PTHR11851:SF150			K06972	GO:0006508	AT3G19170.1	ATPREP1,ATZNMP,PREP1	presequence protease 1	Cre01.g020918.t1.1	g486.t1,Cre01.g020900.t1.3,PREP1	
27418255	eugene.0600010347	32288	32288												
27418581	eugene.0600010349	32290	32290												
27418593	eugene.0600010353	32294	32294	PF04055,PF16881	PTHR10949,PTHR10949:SF0		2.8.1.8	K03644	GO:0051536,GO:0003824,GO:0051539,GO:0016992,GO:0009107	AT2G20860.1	LIP1	lipoic acid synthase 1	Cre08.g359700.t1.2	g8425.t1,Cre08.g359700.t1.1,LAS1,LIPA1	Lipoic acid synthetase
27418266	eugene.0600010358	32299	32299												
27416441	gwEuk.5.172.1	3230	3230	PF01412	PTHR23180,PTHR23180:SF293			K12492	GO:0005096	AT3G53710.2	AGD6	ARF-GAP domain 6	Cre09.g386550.t1.2	g9108.t1,Cre09.g386550.t1.1	
27418414	eugene.0600010367	32308	32308	PF13671	PTHR12083	KOG3354				AT5G01310.1	APTX	APRATAXIN-like	Cre06.g297904.t1.2	g6891.t1,Cre06.g297904.t1.1	
27418162	eugene.0600010369	32310	32310												
27418378	eugene.0600010376	32317	32317	PF00013					GO:0003723						
27418523	eugene.0600010377	32318	32318												
27418368	eugene.0600010378	32319	32319	PF07690	PTHR16172	KOG3762			GO:0055085,GO:0016021				Cre03.g179400.t1.2	g3713.t1,Cre03.g179400.t1.1,MFT17	
27418325	eugene.0600010381	32322	32322	PF00581	PTHR34209					AT5G23060.1	CaS	calcium sensing receptor	Cre12.g497300.t1.2	g12639.t2,Cre12.g497300.t1.1,TEF2	Rhodanese-like Ca-sensing receptor
27418473	eugene.0600010389	32330	32330												
27418455	eugene.0600010390	32331	32331	PF00291,PF14821	PTHR10314,PTHR10314:SF1		4.2.3.1	K01733							
27418388	eugene.0600010391	32332	32332		PTHR12802,PTHR12802:SF46								Cre13.g589050.t1.2	g14451.t1,Cre13.g589050.t1.1	
27418582	eugene.0600010394	32335	32335	PF00642,PF13451					GO:0046872	AT3G47120.1		RNA recognition motif (RRM)-containing protein	Cre06.g293750.t2.1	g6802.t1	
27418350	eugene.0600010397	32338	32338	PF03144,PF00009,PF09173	PTHR23115,PTHR23115:SF164		3.6.5.3	K03242	GO:0005525	AT1G04170.1	EIF2 GAMMA	eukaryotic translation initiation factor 2 gamma subunit	Cre02.g098450.t1.2	g2002.t1,Cre02.g098450.t1.1,EIF2G	Putative eukaryotic translation initiation factor 2 subunit 3, eIF2 gamma subunit
27418550	eugene.0600010400	32341	32341	PF13639	PTHR22763				GO:0008270,GO:0005515	AT3G19910.1		RING/U-box superfamily protein	Cre16.g651400.t2.1	g15757.t1	
27418237	eugene.0600010402	32343	32343	PF07728	PTHR23073,PTHR23073:SF7		3.4.25.1	K03065	GO:0016887,GO:0005524	AT3G05530.1	ATS6A.2,RPT5A	regulatory particle triple-A ATPase 5A	Cre10.g439150.t1.2	g10815.t1,Cre10.g439150.t1.1,RPT5	26S proteasome regulatory subunit
27418384	eugene.0600010404	32345	32345												
27418440	eugene.0600010410	32351	32351	PF13410,PF13417	PTHR11260,PTHR11260:SF77	KOG0406	2.5.1.18,1.20.4.2,1.8.5.1	K00799	GO:0005515	AT5G02780.1	GSTL1	glutathione transferase lambda 1	Cre01.g044700.t1.2	g999.t1,Cre01.g044700.t1.1,GST4	
27418354	eugene.0600010412	32353	32353												
27418309	eugene.0600010417	32358	32358	PF00218	PTHR22854,PTHR22854:SF10	KOG4201	4.1.1.48	K01609	GO:0004425	AT5G48220.1		Aldolase-type TIM barrel family protein	Cre13.g602350.t1.2	g14556.t1,Cre13.g602350.t1.1	
27418160	eugene.0600010425	32366	32366												
27418448	eugene.0600010427	32368	32368	PF10351						AT5G49680.2	KIP	Golgi-body localisation protein domain ;RNA pol II promoter Fmp27 protein domain	Cre14.g608050.t1.1	g14657.t1	
27418443	eugene.0600010431	32372	32372	PF00856	PTHR22884,PTHR22884:SF385		2.1.1.43		GO:0005515	AT4G15180.1	ATXR3,SDG2	SET domain protein 2	Cre17.g742700.t1.1	g17961.t2,HLM32	Histone-lysine N-methyltransferase
27418545	eugene.0600010435	32376	32376	PF00581											
27418166	eugene.0600010436	32377	32377												
27418423	eugene.0600010440	32381	32381	PF01764					GO:0006629	AT3G61680.1		alpha/beta-Hydrolases superfamily protein	Cre16.g688700.t1.1	g16168.t1	
27418590	eugene.0600010445	32386	32386												
27418589	eugene.0600010447	32388	32388	PF04194	PTHR12298				GO:0005737	AT5G64830.2		programmed cell death 2 C-terminal domain-containing protein	Cre14.g608500.t1.1	g14669.t1	
27418348	eugene.0600010449	32390	32390	PF13920		KOG4172									
27413107	gwEuk.3.235.1	3240	3240	PF07690	PTHR23500,PTHR23500:SF118	KOG0254			GO:0055085,GO:0016021	AT5G16150.2	GLT1,PGLCT	plastidic GLC translocator	Cre03.g206800.t1.1	g4175.t1,HXT1	Hexose transporter
27418306	eugene.0600010461	32402	32402												
27418234	eugene.0600010462	32403	32403	PF07738	PTHR12953					AT1G22882.1		Galactose-binding protein	Cre12.g517300.t1.1	g12757.t1	
27413997	eugene.0700010001	32404	32404	PF00887,PF13854,PF13418,PF13415	PTHR23244				GO:0000062	AT3G05420.1	ACBP4	acyl-CoA binding protein 4	Cre02.g074650.t1.2	g1331.t1,Cre02.g074650.t1.1	
27413991	eugene.0700010002	32405	32405	PF13578											
27414344	eugene.0700010017	32420	32420	PF01775	PTHR10052,PTHR10052:SF10	KOG0829		K02882	GO:0006412,GO:0005840,GO:0003735	AT2G34480.1		Ribosomal protein L18ae/LX family protein	Cre01.g047750.t1.2	g1061.t1,Cre01.g047750.t1.1,RPL18a	Ribosomal protein L18a, component of cytosolic 80S ribosome and 60S large subunit
27414021	eugene.0700010018	32421	32421												
27414244	eugene.0700010019	32422	32422										Cre01.g047350.t1.1	g1053.t1	
