#pacId	locusName	transcriptName	peptideName	Pfam	Panther	KOG	KEGG/ec	KO	GO	Best-hit-arabi-name	arabi-symbol	arabi-defline	Best-hit-chlamy-name	chlamy-symbol	chlamy-defline
27402715	EuGene.1300010393	63743	63743	PF01753									Cre03.g206593.t1.1	g4426.t1	
27402560	EuGene.1300010394	63744	63744					K16489					Cre04.g215800.t1.1	g4655.t1	
27402932	EuGene.1300010396	63746	63746	PF01239	PTHR11129,PTHR11129:SF2	KOG0529	2.5.1.60	K14050	GO:0018342,GO:0008318	AT4G24490.1	ATRGTA1,RGTA1	RAB geranylgeranyl transferase alpha subunit 1	Cre07.g339350.t1.1	g7893.t1	
27402940	EuGene.1300010400	63750	63750												
27402605	EuGene.1300010403	63753	63753	PF08766											
27402547	EuGene.1300010404	63754	63754												
27402609	EuGene.1300010417	63767	63767	PF01423	PTHR11193	KOG1774		K11097	GO:0005681,GO:0000398	AT2G18740.1		Small nuclear ribonucleoprotein family protein	Cre08.g385200.t1.1	g9064.t1,SMP3	Small nuclear ribonucleoprotein SmE
27402844	EuGene.1300010418	63768	63768	PF14933	PTHR31539			K16801					Cre12.g487350.t1.2	g12242.t1,Cre12.g487350.t1.1	
27402804	EuGene.1300010422	63772	63772												
27402971	EuGene.1300010423	63773	63773	PF04100	PTHR12820,PTHR12820:SF0	KOG2180				AT1G50500.1	ATVPS53,HIT1,VPS53	Membrane trafficking VPS53 family protein	Cre06.g259600.t1.1	g5836.t1,VPS53	Subunit of GARP complex
27402490	EuGene.1300010425	63775	63775												
27402583	EuGene.1300010434	63784	63784	PF07883	PTHR33271,PTHR33271:SF6			K06995		AT4G10300.1		RmlC-like cupins superfamily protein	Cre01.g013150.t1.2	g323.t1,Cre01.g013150.t1.1	
27402511	EuGene.1300010437	63787	63787	PF01259	PTHR11609,PTHR11609:SF9	KOG2835	6.3.2.6	K01923		AT3G21110.1	ATPURC,PUR7,PURC	purin 7	Cre03.g202113.t1.1	g4385.t1,Cre19.g752750.t1.1,Cre19.g752750.t1.2	
27402817	EuGene.1300010438	63788	63788												
27402777	EuGene.1300010439	63789	63789		PTHR31762					AT3G48860.2			Cre03.g161578.t1.1	g3312.t2,Cre03.g161700.t4.1	
27402861	EuGene.1300010440	63790	63790	PF08571	PTHR15858,PTHR15858:SF0					AT3G54085.2		Yos1-like protein	Cre06.g299750.t1.2	g6932.t1,Cre06.g299750.t1.1	
27402631	EuGene.1300010442	63792	63792		PTHR31651,PTHR31651:SF3	KOG2722							Cre16.g680200.t1.1	g16504.t1	
27402574	EuGene.1300010443	63793	63793												
27402878	EuGene.1300010444	63794	63794		PTHR35464,PTHR35464:SF1					AT1G75140.1					
27402827	EuGene.1300010445	63795	63795	PF09439	PTHR11711,PTHR11711:SF21	KOG0070		K07951		AT2G24765.1	ARF3,ARL1,ATARL1	ADP-ribosylation factor 3	Cre16.g664500.t1.2	g16042.t1,Cre16.g664500.t1.1,BBS3B	Bardet-Biedl syndrome-3 associated protein
27402612	EuGene.1300010446	63796	63796										Cre02.g111600.t1.2	g2297.t1,Cre02.g111600.t1.1	
27402556	EuGene.1300010447	63797	63797												
27402635	EuGene.1300010450	63800	63800	PF13419		KOG3085		K07025							
27402705	EuGene.1300010452	63802	63802	PF13639,PF07719,PF00226,PF13414	PTHR24078,PTHR24078:SF299	KOG0550		K09527	GO:0008270,GO:0005515	AT5G03160.1	ATP58IPK,P58IPK	homolog of mamallian P58IPK	Cre01.g032500.t1.2	g735.t1,Cre01.g032500.t1.1	DnaJ-like protein
27402792	EuGene.1300010459	63809	63809			KOG3026		K12839		AT2G02570.2		nucleic acid binding;RNA binding	Cre02.g106550.t1.2	g2184.t1,Cre02.g106550.t1.1	
27402584	EuGene.1300010461	63811	63811												
27402510	EuGene.1300010462	63812	63812	PF00504,PF05834	PTHR39757,PTHR39757:SF1		5.5.1.19		GO:0016705,GO:0016117	AT3G10230.1	LYC	lycopene cyclase	Cre08.g358538.t1.1	g8354.t1,Cre41.g786900.t1.1,Cre41.g786900.t1.2	Putative chloroplast lycopene beta cyclase
27402774	EuGene.1300010463	63813	63813	PF08190	PTHR22997,PTHR22997:SF8								Cre10.g467050.t1.2	g11445.t1,Cre10.g467050.t1.1,MOT48	Dynein assembly protein
27402944	EuGene.1300010464	63814	63814	PF05903	PTHR12378,PTHR12378:SF10					AT4G31980.1			Cre17.g698100.t1.2	g16930.t1,Cre17.g698100.t1.1	
27402969	EuGene.1300010467	63817	63817												
27402952	EuGene.1300010468	63818	63818												
27402837	EuGene.1300010470	63820	63820												
27402545	EuGene.1300010472	63822	63822										Cre01.g040600.t1.1	g910.t1	
27402669	EuGene.1300010473	63823	63823	PF13878,PF13880	PTHR11076	KOG3014		K11268		AT4G31400.1	CTF7	damaged DNA binding;DNA-directed DNA polymerases	Cre12.g542400.t1.1	g13724.t1	
27402819	EuGene.1300010474	63824	63824	PF05653	PTHR12570,PTHR12570:SF12				GO:0016021,GO:0015693,GO:0015095	AT5G11960.1		Protein of unknown function (DUF803)	Cre10.g419700.t1.1	g10388.t1	Predicted protein
27402950	EuGene.1300010477	63827	63827	PF00471	PTHR15238,PTHR15238:SF10	KOG3505		K02913	GO:0006412,GO:0005840,GO:0005622,GO:0003735	AT5G18790.1		Ribosomal protein L33 family protein	Cre16.g653601.t1.1	g15805.t1,MRPL33	
27402674	EuGene.1300010479	63829	63829												
27402745	EuGene.1300010484	63834	63834	PF10585,PF14732,PF00899	PTHR10953,PTHR10953:SF5	KOG2013		K10685	GO:0008641	AT2G21470.1	ATSAE2,EMB2764,SAE2	SUMO-activating enzyme 2	Cre06.g296983.t1.1	g6871.t1	
27402925	EuGene.1300010485	63835	63835	PF02308	PTHR33778				GO:0016020						
27402630	EuGene.1300010487	63837	63837												
27402775	EuGene.1300010488	63838	63838												
27402644	EuGene.1300010495	63845	63845	PF12752	PTHR15672,PTHR15672:SF15					AT3G56680.1		Single-stranded nucleic acid binding R3H protein	Cre01.g068742.t1.1	g1282.t1,Cre23.g766100.t1.1,Cre23.g766100.t1.2	
27402796	EuGene.1300010496	63846	63846				2.1.1.43						Cre07.g320950.t1.2	g7420.t1,Cre07.g320950.t1.1	
27402575	EuGene.1300010498	63848	63848		PTHR12363	KOG2022							Cre11.g482750.t1.2	g11985.t2,Cre11.g482750.t1.1	
27402670	EuGene.1300010501	63851	63851	PF00085	PTHR10438	KOG0910,KOG0907	1.6.5.4		GO:0045454,GO:0015035,GO:0006662	AT1G50320.1	ATHX,ATX,THX	thioredoxin X	Cre01.g052250.t1.2	g1158.t1,Cre01.g052250.t1.1,TRX1	Thioredoxin x
27402638	EuGene.1300010505	63855	63855												
27402527	EuGene.1300010506	63856	63856	PF00571	PTHR13780					AT1G80090.1		Cystathionine beta-synthase (CBS) family protein	Cre12.g528000.t1.2	g13004.t1,Cre12.g528000.t1.1	
27402895	EuGene.1300010507	63857	63857	PF03121	PTHR31399,PTHR31399:SF0				GO:0006260,GO:0003896	AT5G52800.3		DNA primases	Cre17.g705150.t1.1	g17091.t1	
27402815	EuGene.1300010508	63858	63858										Cre10.g422100.t1.2	g10443.t1,Cre10.g422100.t1.1	
27403925	EuGene.1400010002	63867	63867	PF02213					GO:0005515						
27403819	EuGene.1400010005	63870	63870												
27403860	EuGene.1400010006	63871	63871	PF00149					GO:0016787				Cre02.g095068.t1.1	g1842.t1	
27403917	EuGene.1400010009	63874	63874	PF00856,PF09273	PTHR13271,PTHR13271:SF25		2.1.1.43	K19199	GO:0005515	AT1G24610.1		Rubisco methyltransferase family protein	Cre12.g541777.t1.1	g13787.t1,Cre27.g774300.t1.1	
27403962	EuGene.1400010010	63875	63875	PF01344	PTHR24412				GO:0005515	AT5G01660.1			Cre07.g329400.t1.1	g7662.t1,SMM26	
27403772	EuGene.1400010012	63877	63877	PF06565	PTHR12086,PTHR12086:SF9	KOG0043							Cre02.g091700.t1.2	g1718.t1,Cre02.g091700.t1.1	Protofilament ribbon protein of flagellar microtubules
27403877	EuGene.1400010013	63878	63878	PF08564,PF08565,PF03234	PTHR12800,PTHR12800:SF4	KOG2260		K09554	GO:0019901						
27403974	EuGene.1400010014	63879	63879												
27403692	EuGene.1400010015	63880	63880	PF01649	PTHR33398,PTHR33398:SF2			K02968	GO:0006412,GO:0005840,GO:0005622,GO:0003735,GO:0003723	AT3G15190.1		chloroplast 30S ribosomal protein S20, putative	Cre12.g494750.t1.2	g12116.t1,Cre12.g494750.t1.1	Plastid ribosomal protein S20
27403749	EuGene.1400010019	63884	63884												
27403837	EuGene.1400010020	63885	63885	PF01426			2.1.1.37		GO:0003682				Cre08.g358532.t1.1	g8349.t1,Cre28.g777506.t1.1,Cre28.g777506.t1.2	
27403650	EuGene.1400010022	63887	63887	PF09296,PF09297,PF00293	PTHR22769,PTHR22769:SF7		3.6.1.22		GO:0016787,GO:0046872	AT5G20070.1	ATNUDT19,ATNUDX19,NUDX19	nudix hydrolase homolog 19	Cre13.g582476.t1.1	g14300.t1	
27403944	EuGene.1400010023	63888	63888	PF08512	PTHR13711								Cre02.g089850.t1.2	g1678.t1,Cre02.g089850.t1.1	
27403852	EuGene.1400010027	63892	63892	PF11968	PTHR21008,PTHR21008:SF0				GO:0016433						
27403870	EuGene.1400010030	63895	63895												
27403779	EuGene.1400010031	63896	63896	PF00581		KOG1530							Cre13.g573250.t1.2	g14095.t1,Cre13.g573250.t1.1	
27403920	EuGene.1400010034	63899	63899	PF10453,PF00642	PTHR11224				GO:0046872	AT5G18440.1			Cre02.g097850.t1.1	g1990.t1	
27403898	EuGene.1400010036	63901	63901												
27403663	EuGene.1400010040	63905	63905	PF00202,PF07063	PTHR11986,PTHR11986:SF17	KOG1401	2.6.1.13		GO:0030170,GO:0008483	AT1G07040.1			Cre07.g342800.t1.1	g7929.t1	Predicted protein
27403964	EuGene.1400010041	63906	63906	PF07264											
27403830	EuGene.1400010042	63907	63907												
27403809	EuGene.1400010045	63910	63910												
27404024	EuGene.1400010047	63912	63912												
27403669	EuGene.1400010050	63915	63915	PF13532	PTHR13069,PTHR13069:SF29		2.1.1.229			AT4G02485.1		2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein	Cre16.g695851.t1.1	g15552.t1,Cre16.g695844.t1.2	
27404030	EuGene.1400010051	63916	63916	PF10294	PTHR14614					AT2G26200.1		S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	Cre03.g210401.t1.1	g4461.t1,Cre19.g756050.t1.1,Cre19.g756050.t1.2	
27403953	EuGene.1400010056	63921	63921	PF07004									Cre03.g199200.t1.1	g4344.t1	
27403738	EuGene.1400010059	63924	63924										Cre16.g682013.t1.1	g16148.t1,Cre01.g064300.t1.1,Cre01.g064300.t1.2	
27403876	EuGene.1400010061	63926	63926												
27403757	EuGene.1400010062	63927	63927	PF08700	PTHR15954,PTHR15954:SF4	KOG2346				AT4G02030.1		Vps51/Vps67 family (components of vesicular transport) protein	Cre09.g404650.t1.2	g9164.t1,Cre09.g404650.t1.1	
27403733	EuGene.1400010064	63929	63929	PF01182	PTHR11054	KOG3147	3.1.1.31	K01057	GO:0005975	AT5G24400.1	EMB2024,PGL3	NagB/RpiA/CoA transferase-like superfamily protein	Cre08.g370650.t1.2	g8685.t1,Cre08.g370650.t1.1,PGL2	
27403847	EuGene.1400010066	63931	63931	PF00240,PF04108	PTHR13222,PTHR13222:SF1				GO:0005515,GO:0006914	AT4G30790.1			Cre16.g651350.t1.1	g15756.t1	
27403903	EuGene.1400010068	63933	63933										Cre10.g449150.t1.1	g11044.t1	
27403888	EuGene.1400010070	63935	63935												
27403958	EuGene.1400010071	63936	63936												
27403825	EuGene.1400010072	63937	63937	PF00085,PF13414	PTHR22904,PTHR22904:SF358	KOG0907			GO:0045454	AT3G58620.1	TTL4	tetratricopetide-repeat thioredoxin-like 4	Cre12.g554850.t1.2	g13437.t1,Cre12.g554850.t1.1,TRX7,TRXh2	Thioredoxin h2, cytosolic
27403776	EuGene.1400010073	63938	63938							AT5G09570.1		Cox19-like CHCH family protein	Cre09.g408700.t1.2	g10130.t1,Cre09.g408700.t1.1	
27403949	EuGene.1400010078	63943	63943		PTHR24006	KOG1947				AT1G15740.1		Leucine-rich repeat family protein	Cre11.g467559.t1.1	g11488.t1,Cre18.g750450.t1.1	
27403901	EuGene.1400010080	63945	63945	PF06775	PTHR21212					AT2G34380.1		Putative adipose-regulatory protein (Seipin)	Cre17.g723850.t1.2	g17507.t1,Cre17.g723850.t1.1	
27403751	EuGene.1400010082	63947	63947												
27403656	EuGene.1400010083	63948	63948												
27404046	EuGene.1400010085	63950	63950	PF07690	PTHR23516,PTHR23516:SF4				GO:0055085,GO:0016021	AT1G64650.1		Major facilitator superfamily protein	Cre16.g695500.t1.1	g15558.t2	
27404005	EuGene.1400010093	63958	63958												
27403731	EuGene.1400010100	63965	63965	PF08617	PTHR15840	KOG4066		K15901		AT4G34412.1			Cre01.g030950.t1.1	g700.t1	
27403904	EuGene.1400010102	63967	63967							AT4G24680.1	MOS1	modifier of snc1	Cre01.g013600.t1.1	g332.t1	
27403712	EuGene.1400010106	63971	63971	PF00111	PTHR23426,PTHR23426:SF32				GO:0051536,GO:0009055	AT3G16250.1	NDF4	NDH-dependent cyclic electron flow 1	Cre06.g291650.t1.2	g6758.t1,Cre06.g291650.t1.1	
27404047	EuGene.1400010108	63973	63973												
27403727	EuGene.1400010109	63974	63974	PF01042,PF01902	PTHR12196	KOG2316	6.3.1.14	K06927		AT3G04480.1		endoribonucleases	Cre01.g033091.t1.1	g748.t2	
27403976	EuGene.1400010113	63978	63978	PF00012	PTHR19375,PTHR19375:SF179			K04043		AT5G09590.1	HSC70-5,MTHSC70-2	mitochondrial HSO70 2	Cre09.g393200.t1.2	g9425.t1,Cre09.g393200.t1.1	Heat shock protein 70C
27403906	EuGene.1400010114	63979	63979												
27403676	EuGene.1400010117	63982	63982	PF00179	PTHR24067,PTHR24067:SF112	KOG0424	6.3.2.19	K10577		AT3G57870.1	AHUS5,ATSCE1,EMB1637,SCE1,SCE1A	sumo conjugation enzyme 1	Cre02.g142000.t1.2	g2651.t1,Cre02.g142000.t1.1,UBC4	Ubiquitin-conjugating enzyme E2
27403802	EuGene.1400010121	63986	63986	PF00293	PTHR16099,PTHR16099:SF5		3.6.1.22,3.6.1.55	K03574	GO:0016787	AT1G68760.1	ATNUDT1,ATNUDX1,NUDX1	nudix hydrolase  1	Cre03.g184400.t1.2	g3821.t1,Cre03.g184400.t1.1	
27403845	EuGene.1400010122	63987	63987	PF14228	PTHR12295					AT5G15680.1		ARM repeat superfamily protein	Cre17.g703750.t1.2	g17061.t1,Cre17.g703750.t1.1	
27403708	EuGene.1400010126	63991	63991	PF00265	PTHR11441,PTHR11441:SF0	KOG3125	2.7.1.21	K00857	GO:0005524,GO:0004797	AT5G23070.1		Thymidine kinase	Cre03.g192600.t1.1	g3986.t1,THK1	
27404004	EuGene.1400010128	63993	63993	PF00504	PTHR14154,PTHR14154:SF5					AT4G14690.1	ELIP2	Chlorophyll A-B binding family protein	Cre09.g394325.t1.1	g9779.t1,Cre02.g130500.t1.1,Cre02.g130500.t1.2,ELI3	Early light-inducible protein
27403937	EuGene.1400010130	63995	63995	PF00643,PF06203	PTHR31319				GO:0008270,GO:0005622,GO:0005515	AT5G15850.1	ATCOL1,COL1	CONSTANS-like 1	Cre06.g278200.t1.1	g6470.t1,ROC66	
27404026	EuGene.1400010136	64001	64001												
27403946	EuGene.1400010140	64005	64005	PF01429	PTHR12396				GO:0005634,GO:0003677	AT5G35338.2	MBD12	methyl-CPG-binding domain 12			
27403942	EuGene.1400010142	64007	64007	PF04342	PTHR38482										
27403824	EuGene.1400010143	64008	64008	PF04114	PTHR13304,PTHR13304:SF0			K05289	GO:0042765,GO:0016021	AT5G19130.2		GPI transamidase component family protein / Gaa1-like family protein	Cre03.g201664.t1.1	g4381.t1,Cre19.g752600.t1.1,Cre19.g752600.t1.2,GIT2	Gaa1-like membrane protein, component of GPI transamidase complex
27403822	EuGene.1400010146	64011	64011	PF00582	PTHR31964,PTHR31964:SF26		2.1.1.259		GO:0006950	AT1G11360.2		Adenine nucleotide alpha hydrolases-like superfamily protein	Cre12.g542350.t1.2	g13725.t1,Cre12.g542350.t1.1	
27403765	EuGene.1400010150	64015	64015	PF12263	PTHR34548					AT2G15290.1	ATTIC21,CIA5,PIC1,TIC21	translocon at inner membrane of chloroplasts 21	Cre10.g454734.t1.1	g11162.t2	
27403736	EuGene.1400010154	64019	64019												
27404042	EuGene.1400010157	64022	64022	PF07819	PTHR31934,PTHR31934:SF3				GO:0016788,GO:0006886,GO:0006505	AT2G44970.1		alpha/beta-Hydrolases superfamily protein			
27403801	EuGene.1400010159	64024	64024	PF02558,PF08546	PTHR21708		1.1.1.169	K00077	GO:0055114,GO:0008677,GO:0050661,GO:0016491						
27403697	EuGene.1400010161	64026	64026	PF01472,PF00696	PTHR11063,PTHR11063:SF12	KOG1154	PROLINE-MULTI,2.7.2.11		GO:0003723	AT3G55610.1	P5CS2	delta 1-pyrroline-5-carboxylate synthase 2	Cre17.g705850.t1.2	g17109.t1,Cre17.g705850.t1.1,GGK2,PROB2	Glutamate 5-kinase
27403945	EuGene.1400010162	64027	64027	PF13414,PF00226	PTHR24074,PTHR24074:SF8			K09527		AT5G12430.1		Heat shock protein DnaJ with tetratricopeptide repeat	Cre02.g108800.t1.1	g2230.t1,TPR10	DnaJ-like protein
27403787	EuGene.1400010166	64031	64031	PF13481	PTHR22942,PTHR22942:SF15		3.6.1.8	K10869	GO:0033063,GO:0006281,GO:0003677,GO:0000724	AT2G28560.1	ATRAD51B,RAD51B	DNA repair (Rad51) family protein	Cre01.g025300.t1.1	g581.t1,RAD51B	
27403677	EuGene.1400010168	64033	64033	PF13348,PF13350	PTHR31126,PTHR31126:SF1		3.1.3.48						Cre03.g165300.t1.1	g3391.t1	
27403980	EuGene.1400010169	64034	64034	PF00909	PTHR11730,PTHR11730:SF17	KOG0682			GO:0016020,GO:0015696,GO:0008519,GO:0072488	AT2G38290.1	AMT2,AMT2;1,ATAMT2	ammonium transporter 2	Cre03.g159254.t1.2	g3261.t1,Cre03.g159254.t1.1	
27403821	EuGene.1400010170	64035	64035	PF03109	PTHR10566,PTHR10566:SF53	KOG1235	3.6.3.46			AT4G31390.1		Protein kinase superfamily protein	Cre13.g581850.t1.2	g14288.t1,Cre13.g581850.t1.1	
27403959	EuGene.1400010171	64036	64036	PF07521,PF00753	PTHR11203,PTHR11203:SF22	KOG1137	3.5.2.6		GO:0046872,GO:0003723	AT5G63420.1	emb2746	RNA-metabolising metallo-beta-lactamase family protein	Cre16.g683050.t1.1	g16441.t1,RNJ1	RNase J-like protein
27404036	EuGene.1400010172	64037	64037	PF03194	PTHR12375,PTHR12375:SF18	KOG0796			GO:0006376,GO:0005685,GO:0003729				Cre14.g621300.t2.1	g14973.t1	
27403657	EuGene.1400010174	64039	64039	PF13920	PTHR23163,PTHR23163:SF0		6.3.2.19	K10696		AT1G55250.2	HUB2	histone mono-ubiquitination 2	Cre14.g625802.t1.1	g15074.t1	
27403848	EuGene.1400010176	64041	64041										Cre17.g709450.t1.2	g17184.t1,Cre17.g709450.t1.1	
27403651	EuGene.1400010180	64045	64045												
27403926	EuGene.1400010181	64046	64046	PF00648,PF00406,PF00625	PTHR23359,PTHR23359:SF81	KOG3078	2.7.4.3		GO:0006508,GO:0005622,GO:0004198,GO:0019205,GO:0006139,GO:0005524	AT5G35170.1		adenylate kinase family protein	Cre12.g519950.t1.1	g12812.t1	Flagellar Associated Protein, adenylate/guanylate kinase-like
27403981	EuGene.1400010183	64048	64048	PF09861											
27403947	EuGene.1400010185	64050	64050							AT5G04220.2	ATSYTC,NTMC2T1.3,NTMC2TYPE1.3,SYT3,SYTC	Calcium-dependent lipid-binding (CaLB domain) family protein	Cre01.g044650.t1.2	g998.t1,Cre01.g044650.t1.1	
27403783	EuGene.1400010187	64052	64052												
27403941	EuGene.1400010188	64053	64053	PF05686	PTHR12203		2.4.2.26	K13667		AT5G23850.1		Arabidopsis thaliana protein of unknown function (DUF821)	Cre09.g413500.t1.1	g10243.t1	
27404040	EuGene.1400010189	64054	64054	PF01368,PF02833	PTHR12112,PTHR12112:SF22	KOG4129	3.6.1.1	K01514	GO:0016462,GO:0005737						
27403999	EuGene.1400010190	64055	64055	PF00999	PTHR32468,PTHR32468:SF4		2.7.7.41		GO:0055085,GO:0016021,GO:0015299,GO:0006812,GO:0006814,GO:0005451	AT4G23700.1	ATCHX17,CHX17	cation/H+ exchanger 17	Cre04.g220200.t2.1	g4803.t3	
27403758	EuGene.1400010191	64056	64056	PF04493	PTHR28511,PTHR28511:SF1	KOG4417	3.1.21.7		GO:0006281,GO:0004519	AT4G31150.1		endonuclease V family protein	Cre07.g346100.t1.1	g8052.t1	
27404041	EuGene.1400010193	64058	64058	PF03372											
27403655	EuGene.1400010194	64059	64059										Cre12.g558150.t1.2	g13367.t1,Cre12.g558150.t1.1	
27403788	EuGene.1400010195	64060	64060		PTHR13018								Cre12.g533900.t1.1	g13132.t1	
27403797	EuGene.1400010197	64062	64062		PTHR32083,PTHR32083:SF31								Cre13.g584400.t1.2	g14345.t1,Cre13.g584400.t1.1	Flagellar Associated Protein
27403938	EuGene.1400010198	64063	64063	PF02823	PTHR13822,PTHR13822:SF7	KOG1758		K02134	GO:0046961,GO:0046933,GO:0045261,GO:0015986	AT5G47030.1		ATPase, F1 complex, delta/epsilon subunit	Cre11.g467707.t1.1	g11637.t1,Cre18.g743700.t1.1,Cre18.g743700.t1.2,ATP4	Mitochondrial F1F0 ATP synthase, delta subunit
27403985	EuGene.1400010199	64064	64064	PF07856	PTHR12210,PTHR12210:SF49			K16056					Cre01.g025000.t1.2	g574.t1,Cre01.g025000.t1.1,SSA12	Predicted protein
27403855	EuGene.1400010204	64069	64069	PF00561	PTHR10992	KOG1454	3.1.1.2			AT4G02340.1		alpha/beta-Hydrolases superfamily protein	Cre08.g384800.t1.2	g9055.t1,Cre08.g384800.t1.1	
27404001	EuGene.1400010206	64071	64071				2.7.11.1						Cre02.g145850.t1.2	g2545.t1,Cre02.g145850.t1.1	Flagellar Associated Protein
27403933	EuGene.1400010207	64072	64072												
27403831	EuGene.1400010208	64073	64073	PF05496	PTHR23074,PTHR23074:SF78	KOG0739	3.6.4.3	K07767	GO:0009378,GO:0006310,GO:0006281	AT2G34560.2		P-loop containing nucleoside triphosphate hydrolases superfamily protein	Cre10.g427600.t1.2	g10562.t1,Cre10.g427600.t1.1,KAT1	Katanin catalytic subunit, 60 kDa
27404039	EuGene.1400010209	64074	64074	PF14769	PTHR28457,PTHR28457:SF3								Cre09.g389282.t1.1	g9637.t1,Cre02.g124250.t1.1	Flagellar Associated Protein, C1a-32
27403856	EuGene.1400010211	64076	64076												
27403699	EuGene.1400010212	64077	64077	PF00076	PTHR23139,PTHR23139:SF9			K12837	GO:0003676	AT4G36690.1	ATU2AF65A	U2 snRNP auxilliary factor, large subunit, splicing factor	Cre02.g093975.t1.1	g1776.t3,Cre02.g094004.t2.1	
27404003	EuGene.1400010213	64078	64078	PF03874	PTHR21297,PTHR21297:SF0	KOG2351	2.7.7.6	K03012	GO:0006351,GO:0003899	AT5G09920.1	ATRPB15.9,NRPB4,RPB15.9,RPB15.9.9	RNA polymerase II, Rpb4, core protein	Cre07.g313185.t1.1	g7249.t1,Cre74.g795300.t1.1	
27403750	EuGene.1400010216	64081	64081							AT3G05670.1		RING/U-box protein	Cre01.g018200.t1.1	g430.t1	
27403943	EuGene.1400010217	64082	64082												
27404011	EuGene.1400010218	64083	64083	PF01753						AT1G70150.1		zinc ion binding			
27403774	EuGene.1400010219	64084	64084												
27403778	EuGene.1400010220	64085	64085		PTHR15074,PTHR15074:SF0			K10801		AT3G07930.3		DNA glycosylase superfamily protein	Cre05.g234250.t1.1	g5088.t1,MBD4	
27403784	EuGene.1400010221	64086	64086	PF08016	PTHR10877								Cre17.g715300.t1.2	g17316.t1,Cre17.g715300.t1.1,PKD2	
27403997	EuGene.1400010223	64088	64088												
27403907	EuGene.1400010224	64089	64089	PF00462	PTHR10293,PTHR10293:SF37	KOG1752		K07390	GO:0045454,GO:0015035,GO:0009055	AT3G54900.1	ATGRXCP,CXIP1	CAX interacting protein 1	Cre07.g325743.t1.1	g7558.t1,Cre26.g773400.t1.1,Cre26.g773400.t1.2,GRX3	Glutaredoxin, CGFS type
27403706	EuGene.1400010225	64090	64090	PF00534,PF15924	PTHR12526,PTHR12526:SF315	KOG1387	2.4.1.131	K03844		AT2G40190.1	LEW3	UDP-Glycosyltransferase superfamily protein	Cre01.g058521.t1.1	g1252.t1,Cre23.g767350.t1.1,GTR6	Glycosyltransferase
27404002	EuGene.1400010226	64091	64091	PF13733,PF02709	PTHR19300,PTHR19300:SF30		2.4.1.133	K00733	GO:0016757,GO:0005975						
27403832	EuGene.1400010227	64092	64092												
27403721	EuGene.1400010228	64093	64093	PF00226						AT2G41000.1		Chaperone DnaJ-domain superfamily protein	Cre02.g118450.t1.1	g2458.t1	DnaJ-like protein
27403735	EuGene.1400010229	64094	64094												
27403732	EuGene.1400010233	64098	64098										Cre16.g648000.t1.2	g15684.t1,Cre16.g648000.t1.1	
27403874	EuGene.1400010234	64099	64099	PF14766,PF14768	PTHR31742,PTHR31742:SF1										
27403653	EuGene.1400010236	64101	64101	PF00271,PF00176	PTHR10799	KOG1001,KOG1002	3.6.4.12	K15710	GO:0005524	AT5G43530.1		Helicase protein with RING/U-box domain	Cre03.g210625.t1.1	g4463.t1,Cre19.g756150.t1.1	
27403838	EuGene.1400010241	64106	64106	PF08241	PTHR10108,PTHR10108:SF702		2.1.1.41		GO:0008168,GO:0008152	AT1G78140.1		S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	Cre02.g084300.t1.2	g1555.t1,Cre02.g084300.t1.1,UMM2	Ubiquinone/menaquinone biosynthesis methyltransferase
27403694	EuGene.1400010247	64112	64112	PF03476,PF03473,PF00266	PTHR14237,PTHR14237:SF19	KOG2142	2.8.1.9	K15631	GO:0030170,GO:0030151,GO:0003824	AT1G16540.1	ABA3,ACI2,ATABA3,LOS5,SIR3	molybdenum cofactor sulfurase (LOS5) (ABA3)	Cre03.g152000.t1.2	g3093.t1,Cre03.g152000.t1.1,ABA3,MCS1	Molybdenum cofactor sulfurase
27403775	EuGene.1400010248	64113	64113	PF07690	PTHR23517	KOG2615			GO:0055085,GO:0016021						
27403890	EuGene.1400010249	64114	64114	PF00226,PF07743	PTHR14021,PTHR14021:SF15	KOG3192		K04082	GO:0051259,GO:0051087,GO:0006457	AT5G06410.1		DNAJ heat shock N-terminal domain-containing protein	Cre12.g507559.t1.1	g12411.t1,Cre22.g765550.t1.1,HSC20	Co-chaperone, HscB-like
27403665	EuGene.1400010250	64115	64115												
27403823	EuGene.1400010252	64117	64117	PF02826,PF05221	PTHR23420		3.3.1.1	K01251	GO:0055114,GO:0051287,GO:0006730,GO:0004013	AT3G23810.1	ATSAHH2,SAHH2	S-adenosyl-l-homocysteine (SAH) hydrolase 2	Cre03.g204250.t1.2	g4230.t1,Cre03.g204250.t1.1	S-Adenosyl homocysteine hydrolase
27403940	EuGene.1400010253	64118	64118		PTHR10509,PTHR10509:SF32				GO:0008171				Cre03.g174250.t1.2	g3595.t1,Cre03.g174250.t1.1	Flagellar Associated Protein
27403672	EuGene.1400010256	64121	64121												
27404045	EuGene.1400010260	64125	64125	PF01189	PTHR22807,PTHR22807:SF39		2.1.1.176		GO:0008168	AT2G22400.1		S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	Cre03.g179860.t1.1	g3724.t1	
